pointcloud,timestamp(ms),x(mm),y(mm),z(mm),reflectivity,r(mm),theta(radians),phi(radians)
36,50143.109,0,0,0,0,0.000,0.000,0.000
37,50143.109,0,0,0,0,0.000,0.000,0.000
38,50143.109,0,0,0,0,0.000,0.000,0.000
39,50143.109,0,0,0,0,0.000,0.000,0.000
40,50143.109,0,0,0,0,0.000,0.000,0.000
41,50143.109,0,0,0,0,0.000,0.000,0.000
42,50143.109,0,0,0,0,0.000,0.000,0.000
43,50143.109,0,0,0,0,0.000,0.000,0.000
44,50143.109,0,0,0,0,0.000,0.000,0.000
45,50143.109,0,0,0,0,0.000,0.000,0.000
46,50143.109,0,0,0,0,0.000,0.000,0.000
47,50143.109,0,0,0,0,0.000,0.000,0.000
48,50143.109,0,0,0,0,0.000,0.000,0.000
49,50143.109,0,0,0,0,0.000,0.000,0.000
50,50143.109,0,0,0,0,0.000,0.000,0.000
51,50143.109,0,0,0,0,0.000,0.000,0.000
52,50143.109,0,0,0,0,0.000,0.000,0.000
53,50143.109,0,0,0,0,0.000,0.000,0.000
54,50143.109,0,0,0,0,0.000,0.000,0.000
55,50143.109,0,0,0,0,0.000,0.000,0.000
56,50143.109,0,0,0,0,0.000,0.000,0.000
57,50143.109,0,0,0,0,0.000,0.000,0.000
58,50143.109,0,0,0,0,0.000,0.000,0.000
59,50143.109,0,0,0,0,0.000,0.000,0.000
60,50143.109,0,0,0,0,0.000,0.000,0.000
61,50143.109,0,0,0,0,0.000,0.000,0.000
62,50143.109,0,0,0,0,0.000,0.000,0.000
63,50143.109,0,0,0,0,0.000,0.000,0.000
64,50143.109,0,0,0,0,0.000,0.000,0.000
65,50143.109,0,0,0,0,0.000,0.000,0.000
66,50143.109,0,0,0,0,0.000,0.000,0.000
67,50143.109,0,0,0,0,0.000,0.000,0.000
68,50143.109,0,0,0,0,0.000,0.000,0.000
69,50143.109,0,0,0,0,0.000,0.000,0.000
70,50143.109,0,0,0,0,0.000,0.000,0.000
71,50143.109,0,0,0,0,0.000,0.000,0.000
72,50143.109,0,0,0,0,0.000,0.000,0.000
73,50143.109,0,0,0,0,0.000,0.000,0.000
74,50143.109,0,0,0,0,0.000,0.000,0.000
75,50143.109,0,0,0,0,0.000,0.000,0.000
76,50143.109,0,0,0,0,0.000,0.000,0.000
77,50143.109,0,0,0,0,0.000,0.000,0.000
78,50143.109,0,0,0,0,0.000,0.000,0.000
79,50143.109,0,0,0,0,0.000,0.000,0.000
80,50143.109,0,0,0,0,0.000,0.000,0.000
81,50143.109,0,0,0,0,0.000,0.000,0.000
82,50143.109,0,0,0,0,0.000,0.000,0.000
83,50143.109,0,0,0,0,0.000,0.000,0.000
84,50143.109,0,0,0,0,0.000,0.000,0.000
85,50143.109,0,0,0,0,0.000,0.000,0.000
86,50143.109,0,0,0,0,0.000,0.000,0.000
87,50143.109,0,0,0,0,0.000,0.000,0.000
88,50143.109,0,0,0,0,0.000,0.000,0.000
89,50143.109,0,0,0,0,0.000,0.000,0.000
90,50143.109,0,0,0,0,0.000,0.000,0.000
91,50143.109,0,0,0,0,0.000,0.000,0.000
92,50143.109,0,0,0,0,0.000,0.000,0.000
93,50143.109,0,0,0,0,0.000,0.000,0.000
94,50143.109,0,0,0,0,0.000,0.000,0.000
95,50143.109,0,0,0,0,0.000,0.000,0.000
0,50143.589,0,0,0,0,0.000,0.000,0.000
1,50143.589,0,0,0,0,0.000,0.000,0.000
2,50143.589,0,0,0,0,0.000,0.000,0.000
3,50143.589,0,0,0,0,0.000,0.000,0.000
4,50143.589,0,0,0,0,0.000,0.000,0.000
5,50143.589,0,0,0,0,0.000,0.000,0.000
6,50143.589,0,0,0,0,0.000,0.000,0.000
7,50143.589,0,0,0,0,0.000,0.000,0.000
8,50143.589,0,0,0,0,0.000,0.000,0.000
9,50143.589,0,0,0,0,0.000,0.000,0.000
10,50143.589,0,0,0,0,0.000,0.000,0.000
11,50143.589,0,0,0,0,0.000,0.000,0.000
12,50143.589,0,0,0,0,0.000,0.000,0.000
13,50143.589,0,0,0,0,0.000,0.000,0.000
14,50143.589,0,0,0,0,0.000,0.000,0.000
15,50143.589,0,0,0,0,0.000,0.000,0.000
16,50143.589,0,0,0,0,0.000,0.000,0.000
17,50143.589,0,0,0,0,0.000,0.000,0.000
18,50143.589,0,0,0,0,0.000,0.000,0.000
19,50143.589,0,0,0,0,0.000,0.000,0.000
20,50143.589,0,0,0,0,0.000,0.000,0.000
21,50143.589,0,0,0,0,0.000,0.000,0.000
22,50143.589,0,0,0,0,0.000,0.000,0.000
23,50143.589,0,0,0,0,0.000,0.000,0.000
24,50143.589,0,0,0,0,0.000,0.000,0.000
25,50143.589,0,0,0,0,0.000,0.000,0.000
26,50143.589,0,0,0,0,0.000,0.000,0.000
27,50143.589,0,0,0,0,0.000,0.000,0.000
28,50143.589,0,0,0,0,0.000,0.000,0.000
29,50143.589,0,0,0,0,0.000,0.000,0.000
30,50143.589,0,0,0,0,0.000,0.000,0.000
31,50143.589,0,0,0,0,0.000,0.000,0.000
32,50143.589,0,0,0,0,0.000,0.000,0.000
33,50143.589,0,0,0,0,0.000,0.000,0.000
34,50143.589,0,0,0,0,0.000,0.000,0.000
35,50143.589,0,0,0,0,0.000,0.000,0.000
36,50143.589,0,0,0,0,0.000,0.000,0.000
37,50143.589,0,0,0,0,0.000,0.000,0.000
38,50143.589,0,0,0,0,0.000,0.000,0.000
39,50143.589,0,0,0,0,0.000,0.000,0.000
40,50143.589,0,0,0,0,0.000,0.000,0.000
41,50143.589,0,0,0,0,0.000,0.000,0.000
42,50143.589,0,0,0,0,0.000,0.000,0.000
43,50143.589,0,0,0,0,0.000,0.000,0.000
44,50143.589,0,0,0,0,0.000,0.000,0.000
45,50143.589,0,0,0,0,0.000,0.000,0.000
46,50143.589,0,0,0,0,0.000,0.000,0.000
47,50143.589,0,0,0,0,0.000,0.000,0.000
48,50143.589,0,0,0,0,0.000,0.000,0.000
49,50143.589,0,0,0,0,0.000,0.000,0.000
50,50143.589,0,0,0,0,0.000,0.000,0.000
51,50143.589,0,0,0,0,0.000,0.000,0.000
52,50143.589,0,0,0,0,0.000,0.000,0.000
53,50143.589,0,0,0,0,0.000,0.000,0.000
54,50143.589,0,0,0,0,0.000,0.000,0.000
55,50143.589,0,0,0,0,0.000,0.000,0.000
56,50143.589,0,0,0,0,0.000,0.000,0.000
57,50143.589,0,0,0,0,0.000,0.000,0.000
58,50143.589,0,0,0,0,0.000,0.000,0.000
59,50143.589,0,0,0,0,0.000,0.000,0.000
60,50143.589,0,0,0,0,0.000,0.000,0.000
61,50143.589,0,0,0,0,0.000,0.000,0.000
62,50143.589,0,0,0,0,0.000,0.000,0.000
63,50143.589,0,0,0,0,0.000,0.000,0.000
64,50143.589,0,0,0,0,0.000,0.000,0.000
65,50143.589,0,0,0,0,0.000,0.000,0.000
66,50143.589,0,0,0,0,0.000,0.000,0.000
67,50143.589,0,0,0,0,0.000,0.000,0.000
68,50143.589,0,0,0,0,0.000,0.000,0.000
69,50143.589,0,0,0,0,0.000,0.000,0.000
70,50143.589,0,0,0,0,0.000,0.000,0.000
71,50143.589,0,0,0,0,0.000,0.000,0.000
72,50143.589,0,0,0,0,0.000,0.000,0.000
73,50143.589,0,0,0,0,0.000,0.000,0.000
74,50143.589,0,0,0,0,0.000,0.000,0.000
75,50143.589,0,0,0,0,0.000,0.000,0.000
76,50143.589,0,0,0,0,0.000,0.000,0.000
77,50143.589,0,0,0,0,0.000,0.000,0.000
78,50143.589,0,0,0,0,0.000,0.000,0.000
79,50143.589,0,0,0,0,0.000,0.000,0.000
80,50143.589,0,0,0,0,0.000,0.000,0.000
81,50143.589,0,0,0,0,0.000,0.000,0.000
82,50143.589,0,0,0,0,0.000,0.000,0.000
83,50143.589,0,0,0,0,0.000,0.000,0.000
84,50143.589,0,0,0,0,0.000,0.000,0.000
85,50143.589,0,0,0,0,0.000,0.000,0.000
86,50143.589,0,0,0,0,0.000,0.000,0.000
87,50143.589,0,0,0,0,0.000,0.000,0.000
88,50143.589,0,0,0,0,0.000,0.000,0.000
89,50143.589,0,0,0,0,0.000,0.000,0.000
90,50143.589,0,0,0,0,0.000,0.000,0.000
91,50143.589,0,0,0,0,0.000,0.000,0.000
92,50143.589,0,0,0,0,0.000,0.000,0.000
93,50143.589,0,0,0,0,0.000,0.000,0.000
94,50143.589,0,0,0,0,0.000,0.000,0.000
95,50143.589,0,0,0,0,0.000,0.000,0.000
0,50144.069,0,0,0,0,0.000,0.000,0.000
1,50144.069,0,0,0,0,0.000,0.000,0.000
2,50144.069,0,0,0,0,0.000,0.000,0.000
3,50144.069,0,0,0,0,0.000,0.000,0.000
4,50144.069,0,0,0,0,0.000,0.000,0.000
5,50144.069,0,0,0,0,0.000,0.000,0.000
6,50144.069,0,0,0,0,0.000,0.000,0.000
7,50144.069,0,0,0,0,0.000,0.000,0.000
8,50144.069,0,0,0,0,0.000,0.000,0.000
9,50144.069,0,0,0,0,0.000,0.000,0.000
10,50144.069,0,0,0,0,0.000,0.000,0.000
11,50144.069,0,0,0,0,0.000,0.000,0.000
12,50144.069,0,0,0,0,0.000,0.000,0.000
13,50144.069,0,0,0,0,0.000,0.000,0.000
14,50144.069,0,0,0,0,0.000,0.000,0.000
15,50144.069,0,0,0,0,0.000,0.000,0.000
16,50144.069,0,0,0,0,0.000,0.000,0.000
17,50144.069,0,0,0,0,0.000,0.000,0.000
18,50144.069,0,0,0,0,0.000,0.000,0.000
19,50144.069,0,0,0,0,0.000,0.000,0.000
20,50144.069,0,0,0,0,0.000,0.000,0.000
21,50144.069,0,0,0,0,0.000,0.000,0.000
22,50144.069,0,0,0,0,0.000,0.000,0.000
23,50144.069,0,0,0,0,0.000,0.000,0.000
24,50144.069,0,0,0,0,0.000,0.000,0.000
25,50144.069,0,0,0,0,0.000,0.000,0.000
26,50144.069,0,0,0,0,0.000,0.000,0.000
27,50144.069,0,0,0,0,0.000,0.000,0.000
28,50144.069,0,0,0,0,0.000,0.000,0.000
29,50144.069,0,0,0,0,0.000,0.000,0.000
30,50144.069,0,0,0,0,0.000,0.000,0.000
31,50144.069,0,0,0,0,0.000,0.000,0.000
32,50144.069,0,0,0,0,0.000,0.000,0.000
33,50144.069,0,0,0,0,0.000,0.000,0.000
34,50144.069,0,0,0,0,0.000,0.000,0.000
35,50144.069,0,0,0,0,0.000,0.000,0.000
36,50144.069,0,0,0,0,0.000,0.000,0.000
37,50144.069,0,0,0,0,0.000,0.000,0.000
38,50144.069,0,0,0,0,0.000,0.000,0.000
39,50144.069,0,0,0,0,0.000,0.000,0.000
40,50144.069,0,0,0,0,0.000,0.000,0.000
41,50144.069,0,0,0,0,0.000,0.000,0.000
42,50144.069,0,0,0,0,0.000,0.000,0.000
43,50144.069,0,0,0,0,0.000,0.000,0.000
44,50144.069,0,0,0,0,0.000,0.000,0.000
45,50144.069,0,0,0,0,0.000,0.000,0.000
46,50144.069,0,0,0,0,0.000,0.000,0.000
47,50144.069,0,0,0,0,0.000,0.000,0.000
48,50144.069,0,0,0,0,0.000,0.000,0.000
49,50144.069,0,0,0,0,0.000,0.000,0.000
50,50144.069,0,0,0,0,0.000,0.000,0.000
51,50144.069,0,0,0,0,0.000,0.000,0.000
52,50144.069,0,0,0,0,0.000,0.000,0.000
53,50144.069,0,0,0,0,0.000,0.000,0.000
54,50144.069,0,0,0,0,0.000,0.000,0.000
55,50144.069,0,0,0,0,0.000,0.000,0.000
56,50144.069,0,0,0,0,0.000,0.000,0.000
57,50144.069,0,0,0,0,0.000,0.000,0.000
58,50144.069,0,0,0,0,0.000,0.000,0.000
59,50144.069,0,0,0,0,0.000,0.000,0.000
60,50144.069,0,0,0,0,0.000,0.000,0.000
61,50144.069,0,0,0,0,0.000,0.000,0.000
62,50144.069,0,0,0,0,0.000,0.000,0.000
63,50144.069,0,0,0,0,0.000,0.000,0.000
64,50144.069,0,0,0,0,0.000,0.000,0.000
65,50144.069,0,0,0,0,0.000,0.000,0.000
66,50144.069,0,0,0,0,0.000,0.000,0.000
67,50144.069,0,0,0,0,0.000,0.000,0.000
68,50144.069,0,0,0,0,0.000,0.000,0.000
69,50144.069,0,0,0,0,0.000,0.000,0.000
70,50144.069,0,0,0,0,0.000,0.000,0.000
71,50144.069,0,0,0,0,0.000,0.000,0.000
72,50144.069,0,0,0,0,0.000,0.000,0.000
73,50144.069,0,0,0,0,0.000,0.000,0.000
74,50144.069,0,0,0,0,0.000,0.000,0.000
75,50144.069,0,0,0,0,0.000,0.000,0.000
76,50144.069,0,0,0,0,0.000,0.000,0.000
77,50144.069,0,0,0,0,0.000,0.000,0.000
78,50144.069,0,0,0,0,0.000,0.000,0.000
79,50144.069,0,0,0,0,0.000,0.000,0.000
80,50144.069,0,0,0,0,0.000,0.000,0.000
81,50144.069,0,0,0,0,0.000,0.000,0.000
82,50144.069,0,0,0,0,0.000,0.000,0.000
83,50144.069,0,0,0,0,0.000,0.000,0.000
84,50144.069,0,0,0,0,0.000,0.000,0.000
85,50144.069,0,0,0,0,0.000,0.000,0.000
86,50144.069,0,0,0,0,0.000,0.000,0.000
87,50144.069,0,0,0,0,0.000,0.000,0.000
88,50144.069,0,0,0,0,0.000,0.000,0.000
89,50144.069,0,0,0,0,0.000,0.000,0.000
90,50144.069,0,0,0,0,0.000,0.000,0.000
91,50144.069,0,0,0,0,0.000,0.000,0.000
92,50144.069,0,0,0,0,0.000,0.000,0.000
93,50144.069,0,0,0,0,0.000,0.000,0.000
94,50144.069,0,0,0,0,0.000,0.000,0.000
95,50144.069,0,0,0,0,0.000,0.000,0.000
0,50144.549,0,0,0,0,0.000,0.000,0.000
1,50144.549,0,0,0,0,0.000,0.000,0.000
2,50144.549,0,0,0,0,0.000,0.000,0.000
3,50144.549,0,0,0,0,0.000,0.000,0.000
4,50144.549,0,0,0,0,0.000,0.000,0.000
5,50144.549,0,0,0,0,0.000,0.000,0.000
6,50144.549,0,0,0,0,0.000,0.000,0.000
7,50144.549,0,0,0,0,0.000,0.000,0.000
8,50144.549,0,0,0,0,0.000,0.000,0.000
9,50144.549,0,0,0,0,0.000,0.000,0.000
10,50144.549,0,0,0,0,0.000,0.000,0.000
11,50144.549,0,0,0,0,0.000,0.000,0.000
12,50144.549,0,0,0,0,0.000,0.000,0.000
13,50144.549,0,0,0,0,0.000,0.000,0.000
14,50144.549,0,0,0,0,0.000,0.000,0.000
15,50144.549,0,0,0,0,0.000,0.000,0.000
16,50144.549,0,0,0,0,0.000,0.000,0.000
17,50144.549,0,0,0,0,0.000,0.000,0.000
18,50144.549,0,0,0,0,0.000,0.000,0.000
19,50144.549,0,0,0,0,0.000,0.000,0.000
20,50144.549,0,0,0,0,0.000,0.000,0.000
21,50144.549,0,0,0,0,0.000,0.000,0.000
22,50144.549,0,0,0,0,0.000,0.000,0.000
23,50144.549,0,0,0,0,0.000,0.000,0.000
24,50144.549,0,0,0,0,0.000,0.000,0.000
25,50144.549,0,0,0,0,0.000,0.000,0.000
26,50144.549,0,0,0,0,0.000,0.000,0.000
27,50144.549,0,0,0,0,0.000,0.000,0.000
28,50144.549,0,0,0,0,0.000,0.000,0.000
29,50144.549,0,0,0,0,0.000,0.000,0.000
30,50144.549,0,0,0,0,0.000,0.000,0.000
31,50144.549,0,0,0,0,0.000,0.000,0.000
32,50144.549,0,0,0,0,0.000,0.000,0.000
33,50144.549,0,0,0,0,0.000,0.000,0.000
34,50144.549,0,0,0,0,0.000,0.000,0.000
35,50144.549,0,0,0,0,0.000,0.000,0.000
36,50144.549,0,0,0,0,0.000,0.000,0.000
37,50144.549,0,0,0,0,0.000,0.000,0.000
38,50144.549,0,0,0,0,0.000,0.000,0.000
39,50144.549,0,0,0,0,0.000,0.000,0.000
40,50144.549,0,0,0,0,0.000,0.000,0.000
41,50144.549,0,0,0,0,0.000,0.000,0.000
42,50144.549,0,0,0,0,0.000,0.000,0.000
43,50144.549,0,0,0,0,0.000,0.000,0.000
44,50144.549,0,0,0,0,0.000,0.000,0.000
45,50144.549,0,0,0,0,0.000,0.000,0.000
46,50144.549,0,0,0,0,0.000,0.000,0.000
47,50144.549,0,0,0,0,0.000,0.000,0.000
48,50144.549,0,0,0,0,0.000,0.000,0.000
49,50144.549,0,0,0,0,0.000,0.000,0.000
50,50144.549,0,0,0,0,0.000,0.000,0.000
51,50144.549,0,0,0,0,0.000,0.000,0.000
52,50144.549,0,0,0,0,0.000,0.000,0.000
53,50144.549,0,0,0,0,0.000,0.000,0.000
54,50144.549,0,0,0,0,0.000,0.000,0.000
55,50144.549,0,0,0,0,0.000,0.000,0.000
56,50144.549,0,0,0,0,0.000,0.000,0.000
57,50144.549,0,0,0,0,0.000,0.000,0.000
58,50144.549,0,0,0,0,0.000,0.000,0.000
59,50144.549,0,0,0,0,0.000,0.000,0.000
60,50144.549,0,0,0,0,0.000,0.000,0.000
61,50144.549,0,0,0,0,0.000,0.000,0.000
62,50144.549,0,0,0,0,0.000,0.000,0.000
63,50144.549,0,0,0,0,0.000,0.000,0.000
64,50144.549,0,0,0,0,0.000,0.000,0.000
65,50144.549,0,0,0,0,0.000,0.000,0.000
66,50144.549,0,0,0,0,0.000,0.000,0.000
67,50144.549,0,0,0,0,0.000,0.000,0.000
68,50144.549,0,0,0,0,0.000,0.000,0.000
69,50144.549,0,0,0,0,0.000,0.000,0.000
70,50144.549,0,0,0,0,0.000,0.000,0.000
71,50144.549,0,0,0,0,0.000,0.000,0.000
72,50144.549,0,0,0,0,0.000,0.000,0.000
73,50144.549,0,0,0,0,0.000,0.000,0.000
74,50144.549,0,0,0,0,0.000,0.000,0.000
75,50144.549,0,0,0,0,0.000,0.000,0.000
76,50144.549,0,0,0,0,0.000,0.000,0.000
77,50144.549,0,0,0,0,0.000,0.000,0.000
78,50144.549,0,0,0,0,0.000,0.000,0.000
79,50144.549,0,0,0,0,0.000,0.000,0.000
80,50144.549,0,0,0,0,0.000,0.000,0.000
81,50144.549,0,0,0,0,0.000,0.000,0.000
82,50144.549,0,0,0,0,0.000,0.000,0.000
83,50144.549,0,0,0,0,0.000,0.000,0.000
84,50144.549,0,0,0,0,0.000,0.000,0.000
85,50144.549,0,0,0,0,0.000,0.000,0.000
86,50144.549,0,0,0,0,0.000,0.000,0.000
87,50144.549,0,0,0,0,0.000,0.000,0.000
88,50144.549,0,0,0,0,0.000,0.000,0.000
89,50144.549,0,0,0,0,0.000,0.000,0.000
90,50144.549,0,0,0,0,0.000,0.000,0.000
91,50144.549,0,0,0,0,0.000,0.000,0.000
92,50144.549,0,0,0,0,0.000,0.000,0.000
93,50144.549,0,0,0,0,0.000,0.000,0.000
94,50144.549,0,0,0,0,0.000,0.000,0.000
95,50144.549,0,0,0,0,0.000,0.000,0.000
0,50145.029,0,0,0,0,0.000,0.000,0.000
1,50145.029,0,0,0,0,0.000,0.000,0.000
2,50145.029,0,0,0,0,0.000,0.000,0.000
3,50145.029,0,0,0,0,0.000,0.000,0.000
4,50145.029,0,0,0,0,0.000,0.000,0.000
5,50145.029,0,0,0,0,0.000,0.000,0.000
6,50145.029,0,0,0,0,0.000,0.000,0.000
7,50145.029,0,0,0,0,0.000,0.000,0.000
8,50145.029,0,0,0,0,0.000,0.000,0.000
9,50145.029,0,0,0,0,0.000,0.000,0.000
10,50145.029,0,0,0,0,0.000,0.000,0.000
11,50145.029,0,0,0,0,0.000,0.000,0.000
12,50145.029,0,0,0,0,0.000,0.000,0.000
13,50145.029,0,0,0,0,0.000,0.000,0.000
14,50145.029,0,0,0,0,0.000,0.000,0.000
15,50145.029,0,0,0,0,0.000,0.000,0.000
16,50145.029,0,0,0,0,0.000,0.000,0.000
17,50145.029,0,0,0,0,0.000,0.000,0.000
18,50145.029,0,0,0,0,0.000,0.000,0.000
19,50145.029,0,0,0,0,0.000,0.000,0.000
20,50145.029,0,0,0,0,0.000,0.000,0.000
21,50145.029,0,0,0,0,0.000,0.000,0.000
22,50145.029,0,0,0,0,0.000,0.000,0.000
23,50145.029,0,0,0,0,0.000,0.000,0.000
24,50145.029,0,0,0,0,0.000,0.000,0.000
25,50145.029,0,0,0,0,0.000,0.000,0.000
26,50145.029,0,0,0,0,0.000,0.000,0.000
27,50145.029,0,0,0,0,0.000,0.000,0.000
28,50145.029,0,0,0,0,0.000,0.000,0.000
29,50145.029,0,0,0,0,0.000,0.000,0.000
30,50145.029,0,0,0,0,0.000,0.000,0.000
31,50145.029,0,0,0,0,0.000,0.000,0.000
32,50145.029,0,0,0,0,0.000,0.000,0.000
33,50145.029,0,0,0,0,0.000,0.000,0.000
34,50145.029,0,0,0,0,0.000,0.000,0.000
35,50145.029,0,0,0,0,0.000,0.000,0.000
36,50145.029,0,0,0,0,0.000,0.000,0.000
37,50145.029,0,0,0,0,0.000,0.000,0.000
38,50145.029,0,0,0,0,0.000,0.000,0.000
39,50145.029,0,0,0,0,0.000,0.000,0.000
40,50145.029,0,0,0,0,0.000,0.000,0.000
41,50145.029,0,0,0,0,0.000,0.000,0.000
42,50145.029,0,0,0,0,0.000,0.000,0.000
43,50145.029,0,0,0,0,0.000,0.000,0.000
44,50145.029,0,0,0,0,0.000,0.000,0.000
45,50145.029,0,0,0,0,0.000,0.000,0.000
46,50145.029,0,0,0,0,0.000,0.000,0.000
47,50145.029,0,0,0,0,0.000,0.000,0.000
48,50145.029,0,0,0,0,0.000,0.000,0.000
49,50145.029,0,0,0,0,0.000,0.000,0.000
50,50145.029,0,0,0,0,0.000,0.000,0.000
51,50145.029,0,0,0,0,0.000,0.000,0.000
52,50145.029,0,0,0,0,0.000,0.000,0.000
53,50145.029,0,0,0,0,0.000,0.000,0.000
54,50145.029,0,0,0,0,0.000,0.000,0.000
55,50145.029,0,0,0,0,0.000,0.000,0.000
56,50145.029,0,0,0,0,0.000,0.000,0.000
57,50145.029,0,0,0,0,0.000,0.000,0.000
58,50145.029,0,0,0,0,0.000,0.000,0.000
59,50145.029,0,0,0,0,0.000,0.000,0.000
60,50145.029,0,0,0,0,0.000,0.000,0.000
61,50145.029,0,0,0,0,0.000,0.000,0.000
62,50145.029,0,0,0,0,0.000,0.000,0.000
63,50145.029,0,0,0,0,0.000,0.000,0.000
64,50145.029,0,0,0,0,0.000,0.000,0.000
65,50145.029,0,0,0,0,0.000,0.000,0.000
66,50145.029,0,0,0,0,0.000,0.000,0.000
67,50145.029,0,0,0,0,0.000,0.000,0.000
68,50145.029,0,0,0,0,0.000,0.000,0.000
69,50145.029,0,0,0,0,0.000,0.000,0.000
70,50145.029,0,0,0,0,0.000,0.000,0.000
71,50145.029,0,0,0,0,0.000,0.000,0.000
72,50145.029,0,0,0,0,0.000,0.000,0.000
73,50145.029,0,0,0,0,0.000,0.000,0.000
74,50145.029,0,0,0,0,0.000,0.000,0.000
75,50145.029,0,0,0,0,0.000,0.000,0.000
76,50145.029,0,0,0,0,0.000,0.000,0.000
77,50145.029,0,0,0,0,0.000,0.000,0.000
78,50145.029,0,0,0,0,0.000,0.000,0.000
79,50145.029,0,0,0,0,0.000,0.000,0.000
80,50145.029,0,0,0,0,0.000,0.000,0.000
81,50145.029,0,0,0,0,0.000,0.000,0.000
82,50145.029,0,0,0,0,0.000,0.000,0.000
83,50145.029,0,0,0,0,0.000,0.000,0.000
84,50145.029,0,0,0,0,0.000,0.000,0.000
85,50145.029,0,0,0,0,0.000,0.000,0.000
86,50145.029,0,0,0,0,0.000,0.000,0.000
87,50145.029,0,0,0,0,0.000,0.000,0.000
88,50145.029,0,0,0,0,0.000,0.000,0.000
89,50145.029,0,0,0,0,0.000,0.000,0.000
90,50145.029,0,0,0,0,0.000,0.000,0.000
91,50145.029,0,0,0,0,0.000,0.000,0.000
92,50145.029,0,0,0,0,0.000,0.000,0.000
93,50145.029,0,0,0,0,0.000,0.000,0.000
94,50145.029,0,0,0,0,0.000,0.000,0.000
95,50145.029,0,0,0,0,0.000,0.000,0.000
0,50145.509,0,0,0,0,0.000,0.000,0.000
1,50145.509,0,0,0,0,0.000,0.000,0.000
2,50145.509,0,0,0,0,0.000,0.000,0.000
3,50145.509,0,0,0,0,0.000,0.000,0.000
4,50145.509,0,0,0,0,0.000,0.000,0.000
5,50145.509,0,0,0,0,0.000,0.000,0.000
6,50145.509,0,0,0,0,0.000,0.000,0.000
7,50145.509,0,0,0,0,0.000,0.000,0.000
8,50145.509,0,0,0,0,0.000,0.000,0.000
9,50145.509,0,0,0,0,0.000,0.000,0.000
10,50145.509,0,0,0,0,0.000,0.000,0.000
11,50145.509,0,0,0,0,0.000,0.000,0.000
12,50145.509,0,0,0,0,0.000,0.000,0.000
13,50145.509,0,0,0,0,0.000,0.000,0.000
14,50145.509,0,0,0,0,0.000,0.000,0.000
15,50145.509,0,0,0,0,0.000,0.000,0.000
16,50145.509,0,0,0,0,0.000,0.000,0.000
17,50145.509,0,0,0,0,0.000,0.000,0.000
18,50145.509,0,0,0,0,0.000,0.000,0.000
19,50145.509,0,0,0,0,0.000,0.000,0.000
20,50145.509,0,0,0,0,0.000,0.000,0.000
21,50145.509,0,0,0,0,0.000,0.000,0.000
22,50145.509,0,0,0,0,0.000,0.000,0.000
23,50145.509,0,0,0,0,0.000,0.000,0.000
24,50145.509,0,0,0,0,0.000,0.000,0.000
25,50145.509,0,0,0,0,0.000,0.000,0.000
26,50145.509,0,0,0,0,0.000,0.000,0.000
27,50145.509,0,0,0,0,0.000,0.000,0.000
28,50145.509,0,0,0,0,0.000,0.000,0.000
29,50145.509,0,0,0,0,0.000,0.000,0.000
30,50145.509,0,0,0,0,0.000,0.000,0.000
31,50145.509,0,0,0,0,0.000,0.000,0.000
32,50145.509,0,0,0,0,0.000,0.000,0.000
33,50145.509,0,0,0,0,0.000,0.000,0.000
34,50145.509,0,0,0,0,0.000,0.000,0.000
35,50145.509,0,0,0,0,0.000,0.000,0.000
36,50145.509,0,0,0,0,0.000,0.000,0.000
37,50145.509,0,0,0,0,0.000,0.000,0.000
38,50145.509,0,0,0,0,0.000,0.000,0.000
39,50145.509,0,0,0,0,0.000,0.000,0.000
40,50145.509,0,0,0,0,0.000,0.000,0.000
41,50145.509,0,0,0,0,0.000,0.000,0.000
42,50145.509,0,0,0,0,0.000,0.000,0.000
43,50145.509,0,0,0,0,0.000,0.000,0.000
44,50145.509,0,0,0,0,0.000,0.000,0.000
45,50145.509,0,0,0,0,0.000,0.000,0.000
46,50145.509,0,0,0,0,0.000,0.000,0.000
47,50145.509,0,0,0,0,0.000,0.000,0.000
48,50145.509,0,0,0,0,0.000,0.000,0.000
49,50145.509,0,0,0,0,0.000,0.000,0.000
50,50145.509,0,0,0,0,0.000,0.000,0.000
51,50145.509,0,0,0,0,0.000,0.000,0.000
52,50145.509,0,0,0,0,0.000,0.000,0.000
53,50145.509,0,0,0,0,0.000,0.000,0.000
54,50145.509,0,0,0,0,0.000,0.000,0.000
55,50145.509,0,0,0,0,0.000,0.000,0.000
56,50145.509,0,0,0,0,0.000,0.000,0.000
57,50145.509,0,0,0,0,0.000,0.000,0.000
58,50145.509,0,0,0,0,0.000,0.000,0.000
59,50145.509,0,0,0,0,0.000,0.000,0.000
60,50145.509,0,0,0,0,0.000,0.000,0.000
61,50145.509,0,0,0,0,0.000,0.000,0.000
62,50145.509,0,0,0,0,0.000,0.000,0.000
63,50145.509,0,0,0,0,0.000,0.000,0.000
64,50145.509,0,0,0,0,0.000,0.000,0.000
65,50145.509,0,0,0,0,0.000,0.000,0.000
66,50145.509,0,0,0,0,0.000,0.000,0.000
67,50145.509,0,0,0,0,0.000,0.000,0.000
68,50145.509,0,0,0,0,0.000,0.000,0.000
69,50145.509,0,0,0,0,0.000,0.000,0.000
70,50145.509,0,0,0,0,0.000,0.000,0.000
71,50145.509,0,0,0,0,0.000,0.000,0.000
